Year,team,away_goals_conceded,away_score,away_games,home_score,home_goals_conceded,home_games,hs_mean,as_mean,as_conceded_mean,hs_conceded_mean,H_AttackS,A_AttackS,H_DefenseS,A_DefenseS
1947,Finland,11,1,2,5.0,9.0,3.0,2.273381294964029,2.0,2.273381294964029,2.0,0.7331223628691983,0.25,1.5,2.4193037974683542
1947,France,6,6,3,9.0,2.0,3.0,2.273381294964029,2.0,2.273381294964029,2.0,1.3196202531645569,1.0,0.3333333333333333,0.879746835443038
1947,French Guiana,9,1,1,0.0,0.0,0.0,2.273381294964029,2.0,2.273381294964029,2.0,,0.5,,3.9588607594936707
1947,Guyana,8,2,5,2.0,0.0,2.0,2.273381294964029,2.0,2.273381294964029,2.0,0.439873417721519,0.2,0.0,0.7037974683544304
1947,Hungary,9,11,4,17.0,2.0,3.0,2.273381294964029,2.0,2.273381294964029,2.0,2.4926160337552745,1.375,0.3333333333333333,0.9897151898734177
1947,Italy,5,1,1,11.0,5.0,3.0,2.273381294964029,2.0,2.273381294964029,2.0,1.612869198312236,0.5,0.8333333333333334,2.1993670886075947
1947,Jamaica,9,0,4,4.0,9.0,5.0,2.273381294964029,2.0,2.273381294964029,2.0,0.3518987341772152,0.0,0.9,0.9897151898734177
1947,Latvia,0,3,1,3.0,2.0,1.0,2.273381294964029,2.0,2.273381294964029,2.0,1.3196202531645569,1.5,1.0,0.0
1947,Lithuania,3,2,1,0.0,3.0,2.0,2.273381294964029,2.0,2.273381294964029,2.0,0.0,1.0,0.75,1.3196202531645569
1947,Mauritius,1,2,1,2.0,1.0,1.0,2.273381294964029,2.0,2.273381294964029,2.0,0.879746835443038,1.0,0.5,0.439873417721519
1947,Mexico,1,3,1,5.0,0.0,1.0,2.273381294964029,2.0,2.273381294964029,2.0,2.1993670886075947,1.5,0.0,0.439873417721519
1947,Netherlands,5,2,2,8.0,3.0,2.0,2.273381294964029,2.0,2.273381294964029,2.0,1.759493670886076,0.5,0.75,1.0996835443037973
1947,Northern Ireland,2,2,1,4.0,1.0,2.0,2.273381294964029,2.0,2.273381294964029,2.0,0.879746835443038,1.0,0.25,0.879746835443038
1947,Norway,10,10,4,7.0,11.0,3.0,2.273381294964029,2.0,2.273381294964029,2.0,1.0263713080168777,1.25,1.8333333333333333,1.0996835443037973
1947,Paraguay,7,10,5,6.0,4.0,2.0,2.273381294964029,2.0,2.273381294964029,2.0,1.3196202531645569,1.0,1.0,0.6158227848101265
1947,Peru,8,12,6,0.0,1.0,1.0,2.273381294964029,2.0,2.273381294964029,2.0,0.0,1.0,0.5,0.5864978902953586
1947,Poland,22,13,6,1.0,2.0,1.0,2.273381294964029,2.0,2.273381294964029,2.0,0.439873417721519,1.0833333333333333,1.0,1.612869198312236
1947,Portugal,1,2,2,8.0,17.0,4.0,2.273381294964029,2.0,2.273381294964029,2.0,0.879746835443038,0.5,2.125,0.2199367088607595
1947,Puerto Rico,4,0,2,0.0,0.0,0.0,2.273381294964029,2.0,2.273381294964029,2.0,,0.0,,0.879746835443038
1947,Romania,3,9,3,3.0,12.0,4.0,2.273381294964029,2.0,2.273381294964029,2.0,0.3299050632911392,1.5,1.5,0.439873417721519
1947,Réunion,6,3,2,0.0,0.0,0.0,2.273381294964029,2.0,2.273381294964029,2.0,,0.75,,1.3196202531645569
1947,Scotland,5,8,4,1.0,2.0,1.0,2.273381294964029,2.0,2.273381294964029,2.0,0.439873417721519,1.0,1.0,0.5498417721518987
1947,South Africa,21,36,9,0.0,0.0,0.0,2.273381294964029,2.0,2.273381294964029,2.0,,2.0,,1.0263713080168777
1947,Spain,10,4,3,0.0,0.0,0.0,2.273381294964029,2.0,2.273381294964029,2.0,,0.6666666666666666,,1.4662447257383966
1947,Sweden,6,11,3,22.0,6.0,4.0,2.273381294964029,2.0,2.273381294964029,2.0,2.4193037974683542,1.8333333333333333,0.75,0.879746835443038
1947,Switzerland,13,6,3,6.0,2.0,3.0,2.273381294964029,2.0,2.273381294964029,2.0,0.879746835443038,1.0,0.3333333333333333,1.9061181434599155
1947,Trinidad and Tobago,11,9,7,10.0,2.0,4.0,2.273381294964029,2.0,2.273381294964029,2.0,1.0996835443037973,0.6428571428571429,0.25,0.6912296564195298
1947,Turkey,1,3,1,0.0,0.0,0.0,2.273381294964029,2.0,2.273381294964029,2.0,,1.5,,0.439873417721519
1947,Uganda,4,7,2,0.0,0.0,0.0,2.273381294964029,2.0,2.273381294964029,2.0,,1.75,,0.879746835443038
1947,United States,10,2,2,0.0,0.0,0.0,2.273381294964029,2.0,2.273381294964029,2.0,,0.5,,2.1993670886075947
1947,Uruguay,11,23,8,0.0,0.0,1.0,2.273381294964029,2.0,2.273381294964029,2.0,0.0,1.4375,0.0,0.6048259493670886
1947,Wales,3,3,2,0.0,3.0,1.0,2.273381294964029,2.0,2.273381294964029,2.0,0.0,0.75,1.5,0.6598101265822784
1947,Yugoslavia,6,8,3,11.0,5.0,3.0,2.273381294964029,2.0,2.273381294964029,2.0,1.612869198312236,1.3333333333333333,0.8333333333333334,0.879746835443038
1947,Zanzibar,3,1,1,0.0,0.0,0.0,2.273381294964029,2.0,2.273381294964029,2.0,,0.5,,1.3196202531645569
1947,Zimbabwe,2,2,1,0.0,0.0,0.0,2.273381294964029,2.0,2.273381294964029,2.0,,1.0,,0.879746835443038
1948,Albania,0,1,2,0.0,0.0,1.0,2.12,1.584,2.12,1.584,0.0,0.31565656565656564,0.0,0.0
1948,Australia,1,25,4,0.0,0.0,0.0,2.12,1.584,2.12,1.584,,3.9457070707070705,,0.11792452830188678
1948,Austria,11,5,5,8.0,4.0,3.0,2.12,1.584,2.12,1.584,1.2578616352201257,0.6313131313131313,0.8417508417508417,1.0377358490566038
1948,Belgium,7,5,3,6.0,4.0,3.0,2.12,1.584,2.12,1.584,0.9433962264150942,1.0521885521885521,0.8417508417508417,1.10062893081761
1948,Brazil,5,3,2,0.0,0.0,0.0,2.12,1.584,2.12,1.584,,0.9469696969696969,,1.1792452830188678
1948,Bulgaria,3,2,1,4.0,4.0,4.0,2.12,1.584,2.12,1.584,0.4716981132075471,1.2626262626262625,0.6313131313131313,1.4150943396226414
1948,Costa Rica,8,10,4,8.0,3.0,3.0,2.12,1.584,2.12,1.584,1.2578616352201257,1.5782828282828283,0.6313131313131313,0.9433962264150942
1948,Cuba,4,1,2,0.0,0.0,0.0,2.12,1.584,2.12,1.584,,0.31565656565656564,,0.9433962264150942
1948,Curaçao,8,8,5,6.0,8.0,3.0,2.12,1.584,2.12,1.584,0.9433962264150942,1.0101010101010102,1.6835016835016834,0.7547169811320755
1948,Czechoslovakia,11,5,6,3.0,5.0,2.0,2.12,1.584,2.12,1.584,0.7075471698113207,0.5260942760942761,1.5782828282828283,0.8647798742138364
1948,Denmark,1,3,2,9.0,2.0,3.0,2.12,1.584,2.12,1.584,1.4150943396226414,0.9469696969696969,0.42087542087542085,0.23584905660377356
1948,Dominica,5,0,1,0.0,6.0,1.0,2.12,1.584,2.12,1.584,0.0,0.0,3.7878787878787876,2.3584905660377355
1948,El Salvador,9,4,5,2.0,8.0,3.0,2.12,1.584,2.12,1.584,0.31446540880503143,0.5050505050505051,1.6835016835016834,0.8490566037735849
1948,England,2,12,4,7.0,0.0,2.0,2.12,1.584,2.12,1.584,1.650943396226415,1.8939393939393938,0.0,0.23584905660377356
1948,Ethiopia,1,2,1,0.0,0.0,0.0,2.12,1.584,2.12,1.584,,1.2626262626262625,,0.4716981132075471
1948,Finland,5,0,3,2.0,5.0,2.0,2.12,1.584,2.12,1.584,0.4716981132075471,0.0,1.5782828282828283,0.7861635220125787
1948,France,4,6,2,7.0,6.0,3.0,2.12,1.584,2.12,1.584,1.10062893081761,1.8939393939393938,1.2626262626262625,0.9433962264150942
1948,French Guiana,7,2,1,5.0,6.0,2.0,2.12,1.584,2.12,1.584,1.1792452830188678,1.2626262626262625,1.8939393939393938,3.30188679245283
1948,Greece,2,1,1,1.0,3.0,1.0,2.12,1.584,2.12,1.584,0.4716981132075471,0.6313131313131313,1.8939393939393938,0.9433962264150942
1948,Guyana,6,2,2,0.0,0.0,0.0,2.12,1.584,2.12,1.584,,0.6313131313131313,,1.4150943396226414
1948,Haiti,14,2,7,0.0,0.0,0.0,2.12,1.584,2.12,1.584,,0.18037518037518036,,0.9433962264150942
1948,Hungary,7,13,5,20.0,6.0,4.0,2.12,1.584,2.12,1.584,2.3584905660377355,1.6414141414141414,0.9469696969696969,0.660377358490566
1948,Israel,3,1,1,0.0,0.0,0.0,2.12,1.584,2.12,1.584,,0.6313131313131313,,1.4150943396226414
1948,Italy,1,3,1,0.0,4.0,1.0,2.12,1.584,2.12,1.584,0.0,1.8939393939393938,2.525252525252525,0.4716981132075471
1948,Kenya,2,1,1,3.0,1.0,1.0,2.12,1.584,2.12,1.584,1.4150943396226414,0.6313131313131313,0.6313131313131313,0.9433962264150942
1948,Lithuania,1,3,2,0.0,0.0,0.0,2.12,1.584,2.12,1.584,,0.9469696969696969,,0.23584905660377356
1948,Madagascar,4,1,1,2.0,1.0,1.0,2.12,1.584,2.12,1.584,0.9433962264150942,0.6313131313131313,0.6313131313131313,1.8867924528301885
1948,Martinique,3,6,2,9.0,3.0,2.0,2.12,1.584,2.12,1.584,2.1226415094339623,1.8939393939393938,0.9469696969696969,0.7075471698113207
1948,Netherlands,3,4,3,3.0,2.0,2.0,2.12,1.584,2.12,1.584,0.7075471698113207,0.8417508417508417,0.6313131313131313,0.4716981132075471
1948,Northern Ireland,5,2,2,7.0,6.0,2.0,2.12,1.584,2.12,1.584,1.650943396226415,0.6313131313131313,1.8939393939393938,1.1792452830188678
1948,Norway,2,3,2,17.0,7.0,4.0,2.12,1.584,2.12,1.584,2.0047169811320753,0.9469696969696969,1.1047979797979797,0.4716981132075471
1948,Panama,14,16,5,3.0,3.0,2.0,2.12,1.584,2.12,1.584,0.7075471698113207,2.0202020202020203,0.9469696969696969,1.320754716981132
1948,Poland,9,1,2,6.0,8.0,5.0,2.12,1.584,2.12,1.584,0.5660377358490566,0.31565656565656564,1.0101010101010102,2.1226415094339623
1948,Portugal,2,0,1,2.0,0.0,1.0,2.12,1.584,2.12,1.584,0.9433962264150942,0.0,0.0,0.9433962264150942
1948,Republic of Ireland,4,1,2,0.0,1.0,1.0,2.12,1.584,2.12,1.584,0.0,0.31565656565656564,0.6313131313131313,0.9433962264150942
1948,Romania,9,0,2,6.0,9.0,4.0,2.12,1.584,2.12,1.584,0.7075471698113207,0.0,1.4204545454545454,2.1226415094339623
1948,Réunion,7,2,2,0.0,0.0,0.0,2.12,1.584,2.12,1.584,,0.6313131313131313,,1.650943396226415
1948,Scotland,6,4,3,5.0,4.0,3.0,2.12,1.584,2.12,1.584,0.7861635220125787,0.8417508417508417,0.8417508417508417,0.9433962264150942
1948,Spain,3,3,1,4.0,1.0,2.0,2.12,1.584,2.12,1.584,0.9433962264150942,1.8939393939393938,0.31565656565656564,1.4150943396226414
1948,Suriname,6,7,2,4.0,2.0,4.0,2.12,1.584,2.12,1.584,0.4716981132075471,2.2095959595959593,0.31565656565656564,1.4150943396226414
1948,Sweden,8,8,4,7.0,2.0,3.0,2.12,1.584,2.12,1.584,1.10062893081761,1.2626262626262625,0.42087542087542085,0.9433962264150942
1948,Switzerland,16,6,4,6.0,5.0,3.0,2.12,1.584,2.12,1.584,0.9433962264150942,0.9469696969696969,1.0521885521885521,1.8867924528301885
1948,Tanzania,6,0,1,0.0,0.0,0.0,2.12,1.584,2.12,1.584,,0.0,,2.830188679245283
1948,Trinidad and Tobago,1,2,3,8.0,0.0,3.0,2.12,1.584,2.12,1.584,1.2578616352201257,0.42087542087542085,0.0,0.15723270440251572
1948,Turkey,2,4,2,2.0,2.0,2.0,2.12,1.584,2.12,1.584,0.4716981132075471,1.2626262626262625,0.6313131313131313,0.4716981132075471
1948,United States,16,0,2,3.0,1.0,1.0,2.12,1.584,2.12,1.584,1.4150943396226414,0.0,0.6313131313131313,3.773584905660377
1948,Wales,1,0,1,3.0,3.0,2.0,2.12,1.584,2.12,1.584,0.7075471698113207,0.0,0.9469696969696969,0.4716981132075471
1948,Yugoslavia,1,4,2,0.0,0.0,1.0,2.12,1.584,2.12,1.584,0.0,1.2626262626262625,0.0,0.23584905660377356
1948,Zambia,6,3,2,0.0,0.0,0.0,2.12,1.584,2.12,1.584,,0.9469696969696969,,1.4150943396226414
1948,Zanzibar,3,1,1,0.0,0.0,0.0,2.12,1.584,2.12,1.584,,0.6313131313131313,,1.4150943396226414
1949,Albania,3,2,3,1.0,4.0,1.0,2.4066666666666667,1.86,2.4066666666666667,1.86,0.4155124653739612,0.3584229390681003,2.150537634408602,0.4155124653739612
1949,Aruba,3,0,1,0.0,0.0,0.0,2.4066666666666667,1.86,2.4066666666666667,1.86,,0.0,,1.2465373961218835
1949,Austria,12,9,4,7.0,5.0,3.0,2.4066666666666667,1.86,2.4066666666666667,1.86,0.9695290858725762,1.2096774193548387,0.8960573476702509,1.2465373961218835
1949,Belgium,9,8,5,6.0,1.0,2.0,2.4066666666666667,1.86,2.4066666666666667,1.86,1.2465373961218835,0.8602150537634409,0.26881720430107525,0.7479224376731302
1949,Bolivia,10,1,1,12.0,14.0,6.0,2.4066666666666667,1.86,2.4066666666666667,1.86,0.8310249307479224,0.5376344086021505,1.2544802867383513,4.1551246537396125
1949,Bulgaria,9,5,3,0.0,0.0,1.0,2.4066666666666667,1.86,2.4066666666666667,1.86,0.0,0.8960573476702509,0.0,1.2465373961218835
1949,Chile,5,3,2,7.0,9.0,5.0,2.4066666666666667,1.86,2.4066666666666667,1.86,0.5817174515235457,0.8064516129032258,0.9677419354838709,1.0387811634349031
1949,Colombia,12,3,4,1.0,11.0,3.0,2.4066666666666667,1.86,2.4066666666666667,1.86,0.13850415512465372,0.4032258064516129,1.9713261648745517,1.2465373961218835
1949,Cuba,13,3,5,3.0,7.0,4.0,2.4066666666666667,1.86,2.4066666666666667,1.86,0.3116343490304709,0.3225806451612903,0.9408602150537634,1.080332409972299
1949,Cyprus,3,1,1,0.0,0.0,0.0,2.4066666666666667,1.86,2.4066666666666667,1.86,,0.5376344086021505,,1.2465373961218835
1949,Czechoslovakia,4,1,2,13.0,9.0,5.0,2.4066666666666667,1.86,2.4066666666666667,1.86,1.080332409972299,0.26881720430107525,0.9677419354838709,0.8310249307479224
1949,Denmark,1,5,3,9.0,7.0,4.0,2.4066666666666667,1.86,2.4066666666666667,1.86,0.9349030470914127,0.8960573476702509,0.9408602150537634,0.13850415512465372
1949,Djibouti,6,0,1,0.0,0.0,0.0,2.4066666666666667,1.86,2.4066666666666667,1.86,,0.0,,2.493074792243767
1949,Dominican Republic,0,1,1,0.0,0.0,0.0,2.4066666666666667,1.86,2.4066666666666667,1.86,,0.5376344086021505,,0.0
1949,Ecuador,13,5,4,2.0,8.0,3.0,2.4066666666666667,1.86,2.4066666666666667,1.86,0.27700831024930744,0.6720430107526881,1.4336917562724012,1.3504155124653738
1949,Egypt,1,3,1,2.0,3.0,1.0,2.4066666666666667,1.86,2.4066666666666667,1.86,0.8310249307479224,1.6129032258064515,1.6129032258064515,0.4155124653739612
1949,England,6,12,4,12.0,7.0,4.0,2.4066666666666667,1.86,2.4066666666666667,1.86,1.2465373961218835,1.6129032258064515,0.9408602150537634,0.6232686980609418
1949,Estonia,2,1,1,0.0,0.0,0.0,2.4066666666666667,1.86,2.4066666666666667,1.86,,0.5376344086021505,,0.8310249307479224
1949,Finland,11,3,3,3.0,6.0,3.0,2.4066666666666667,1.86,2.4066666666666667,1.86,0.4155124653739612,0.5376344086021505,1.075268817204301,1.523545706371191
1949,France,7,2,3,10.0,14.0,6.0,2.4066666666666667,1.86,2.4066666666666667,1.86,0.6925207756232687,0.3584229390681003,1.2544802867383513,0.9695290858725762
1949,French Guiana,7,1,2,0.0,0.0,0.0,2.4066666666666667,1.86,2.4066666666666667,1.86,,0.26881720430107525,,1.4542936288088641
1949,Hungary,10,8,3,25.0,4.0,5.0,2.4066666666666667,1.86,2.4066666666666667,1.86,2.0775623268698062,1.4336917562724012,0.43010752688172044,1.3850415512465375
1949,Iceland,5,1,1,0.0,0.0,0.0,2.4066666666666667,1.86,2.4066666666666667,1.86,,0.5376344086021505,,2.0775623268698062
1949,Israel,6,0,1,5.0,6.0,2.0,2.4066666666666667,1.86,2.4066666666666667,1.86,1.0387811634349031,0.0,1.6129032258064515,2.493074792243767
1949,Italy,4,4,3,7.0,2.0,2.0,2.4066666666666667,1.86,2.4066666666666667,1.86,1.4542936288088641,0.7168458781362006,0.5376344086021505,0.5540166204986149
1949,Jamaica,4,5,2,6.0,4.0,3.0,2.4066666666666667,1.86,2.4066666666666667,1.86,0.8310249307479224,1.3440860215053763,0.7168458781362006,0.8310249307479224
1949,Kenya,2,3,1,0.0,2.0,1.0,2.4066666666666667,1.86,2.4066666666666667,1.86,0.0,1.6129032258064515,1.075268817204301,0.8310249307479224
1949,Latvia,1,0,1,0.0,0.0,0.0,2.4066666666666667,1.86,2.4066666666666667,1.86,,0.0,,0.4155124653739612
1949,Luxembourg,7,4,2,2.0,3.0,1.0,2.4066666666666667,1.86,2.4066666666666667,1.86,0.8310249307479224,1.075268817204301,1.6129032258064515,1.4542936288088641
1949,Madagascar,1,3,1,1.0,3.0,1.0,2.4066666666666667,1.86,2.4066666666666667,1.86,0.4155124653739612,1.6129032258064515,1.6129032258064515,0.4155124653739612
1949,Martinique,0,0,1,2.0,0.0,1.0,2.4066666666666667,1.86,2.4066666666666667,1.86,0.8310249307479224,0.0,0.0,0.0
1949,Mauritius,1,9,2,0.0,0.0,0.0,2.4066666666666667,1.86,2.4066666666666667,1.86,,2.4193548387096775,,0.2077562326869806
1949,Netherlands,2,6,2,7.0,6.0,4.0,2.4066666666666667,1.86,2.4066666666666667,1.86,0.7271468144044321,1.6129032258064515,0.8064516129032258,0.4155124653739612
1949,Nigeria,0,2,1,0.0,0.0,0.0,2.4066666666666667,1.86,2.4066666666666667,1.86,,1.075268817204301,,0.0
1949,Northern Ireland,9,2,1,2.0,10.0,2.0,2.4066666666666667,1.86,2.4066666666666667,1.86,0.4155124653739612,1.075268817204301,2.6881720430107525,3.739612188365651
1949,Norway,4,4,2,2.0,9.0,3.0,2.4066666666666667,1.86,2.4066666666666667,1.86,0.27700831024930744,1.075268817204301,1.6129032258064515,0.8310249307479224
1949,Panama,5,4,2,0.0,0.0,0.0,2.4066666666666667,1.86,2.4066666666666667,1.86,,1.075268817204301,,1.0387811634349031
1949,Paraguay,10,17,6,4.0,3.0,2.0,2.4066666666666667,1.86,2.4066666666666667,1.86,0.8310249307479224,1.5232974910394266,0.8064516129032258,0.6925207756232687
1949,Peru,10,16,6,4.0,3.0,1.0,2.4066666666666667,1.86,2.4066666666666667,1.86,1.6620498614958448,1.4336917562724012,1.6129032258064515,0.6925207756232687
1949,Poland,12,3,3,6.0,5.0,3.0,2.4066666666666667,1.86,2.4066666666666667,1.86,0.8310249307479224,0.5376344086021505,0.8960573476702509,1.6620498614958448
1949,Portugal,5,1,2,4.0,3.0,2.0,2.4066666666666667,1.86,2.4066666666666667,1.86,0.8310249307479224,0.26881720430107525,0.8064516129032258,1.0387811634349031
1949,Republic of Ireland,4,4,3,6.0,9.0,5.0,2.4066666666666667,1.86,2.4066666666666667,1.86,0.4986149584487534,0.7168458781362006,0.9677419354838709,0.5540166204986149
1949,Romania,4,6,2,3.0,2.0,2.0,2.4066666666666667,1.86,2.4066666666666667,1.86,0.6232686980609418,1.6129032258064515,0.5376344086021505,0.8310249307479224
1949,Scotland,3,15,3,4.0,0.0,2.0,2.4066666666666667,1.86,2.4066666666666667,1.86,0.8310249307479224,2.6881720430107525,0.0,0.4155124653739612
1949,South Korea,7,10,3,0.0,0.0,0.0,2.4066666666666667,1.86,2.4066666666666667,1.86,,1.7921146953405018,,0.9695290858725762
1949,Spain,3,10,3,2.0,4.0,2.0,2.4066666666666667,1.86,2.4066666666666667,1.86,0.4155124653739612,1.7921146953405018,1.075268817204301,0.4155124653739612
1949,Sweden,9,5,3,19.0,8.0,5.0,2.4066666666666667,1.86,2.4066666666666667,1.86,1.5789473684210524,0.8960573476702509,0.8602150537634409,1.2465373961218835
1949,Switzerland,9,5,3,10.0,4.0,3.0,2.4066666666666667,1.86,2.4066666666666667,1.86,1.3850415512465375,0.8960573476702509,0.7168458781362006,1.2465373961218835
1949,Syria,15,0,2,0.0,0.0,0.0,2.4066666666666667,1.86,2.4066666666666667,1.86,,0.0,,3.116343490304709
1949,Tanzania,0,2,1,0.0,0.0,0.0,2.4066666666666667,1.86,2.4066666666666667,1.86,,1.075268817204301,,0.0
1949,Trinidad and Tobago,19,24,9,0.0,0.0,0.0,2.4066666666666667,1.86,2.4066666666666667,1.86,,1.4336917562724012,,0.8771929824561403
1949,Turkey,4,5,3,7.0,0.0,1.0,2.4066666666666667,1.86,2.4066666666666667,1.86,2.9085872576177283,0.8960573476702509,0.0,0.5540166204986149
1949,United States,13,3,3,5.0,6.0,2.0,2.4066666666666667,1.86,2.4066666666666667,1.86,1.0387811634349031,0.5376344086021505,1.6129032258064515,1.8005540166204985
1949,Uruguay,18,12,6,2.0,2.0,1.0,2.4066666666666667,1.86,2.4066666666666667,1.86,0.8310249307479224,1.075268817204301,1.075268817204301,1.2465373961218835
1949,Wales,12,5,5,6.0,5.0,2.0,2.4066666666666667,1.86,2.4066666666666667,1.86,1.2465373961218835,0.5376344086021505,1.3440860215053763,0.9972299168975068
1949,Yugoslavia,6,12,4,9.0,6.0,3.0,2.4066666666666667,1.86,2.4066666666666667,1.86,1.2465373961218835,1.6129032258064515,1.075268817204301,0.6232686980609418
1950,Afghanistan,4,0,1,0.0,0.0,0.0,2.593984962406015,1.7142857142857142,2.593984962406015,1.7142857142857142,,0.0,,1.5420289855072462
1950,Albania,18,0,2,2.0,1.0,2.0,2.593984962406015,1.7142857142857142,2.593984962406015,1.7142857142857142,0.38550724637681155,0.0,0.2916666666666667,3.4695652173913043
1950,Australia,7,16,6,0.0,0.0,0.0,2.593984962406015,1.7142857142857142,2.593984962406015,1.7142857142857142,,1.5555555555555556,,0.4497584541062802
1950,Austria,4,4,2,21.0,9.0,5.0,2.593984962406015,1.7142857142857142,2.593984962406015,1.7142857142857142,1.6191304347826088,1.1666666666666667,1.05,0.7710144927536231
1950,Belgium,6,4,2,19.0,8.0,5.0,2.593984962406015,1.7142857142857142,2.593984962406015,1.7142857142857142,1.4649275362318839,1.1666666666666667,0.9333333333333335,1.1565217391304348
1950,Bolivia,5,0,1,2.0,8.0,2.0,2.593984962406015,1.7142857142857142,2.593984962406015,1.7142857142857142,0.38550724637681155,0.0,2.3333333333333335,1.9275362318840579
1950,Bulgaria,2,1,1,2.0,4.0,3.0,2.593984962406015,1.7142857142857142,2.593984962406015,1.7142857142857142,0.25700483091787435,0.5833333333333334,0.7777777777777778,0.7710144927536231
1950,Chile,2,0,1,13.0,12.0,6.0,2.593984962406015,1.7142857142857142,2.593984962406015,1.7142857142857142,0.8352657004830917,0.0,1.1666666666666667,0.7710144927536231
1950,Chinese Taipei,3,1,1,0.0,0.0,0.0,2.593984962406015,1.7142857142857142,2.593984962406015,1.7142857142857142,,0.5833333333333334,,1.1565217391304348
1950,Curaçao,8,3,2,5.0,3.0,2.0,2.593984962406015,1.7142857142857142,2.593984962406015,1.7142857142857142,0.9637681159420289,0.875,0.875,1.5420289855072462
1950,Czechoslovakia,8,7,4,0.0,0.0,0.0,2.593984962406015,1.7142857142857142,2.593984962406015,1.7142857142857142,,1.0208333333333335,,0.7710144927536231
1950,DR Congo,1,0,1,0.0,0.0,0.0,2.593984962406015,1.7142857142857142,2.593984962406015,1.7142857142857142,,0.0,,0.38550724637681155
1950,Denmark,15,4,4,6.0,8.0,3.0,2.593984962406015,1.7142857142857142,2.593984962406015,1.7142857142857142,0.7710144927536231,0.5833333333333334,1.5555555555555556,1.4456521739130435
1950,England,5,16,5,6.0,6.0,4.0,2.593984962406015,1.7142857142857142,2.593984962406015,1.7142857142857142,0.5782608695652174,1.866666666666667,0.875,0.38550724637681155
1950,Finland,4,1,1,8.0,6.0,4.0,2.593984962406015,1.7142857142857142,2.593984962406015,1.7142857142857142,0.7710144927536231,0.5833333333333334,0.875,1.5420289855072462
